count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,4.030927323372037,25.42301210811698,0,0,0,0.0
1,500,22.91323856929842,7.65207077218265,0,0,0,0.0
2,1000,19.547789181682887,23.661700534065396,0,0,0,0.0
3,1500,25.07295311759609,12.983012037151601,0,0,0,0.0
4,2000,22.86840247373826,0.06318160053332078,0,0,0,0.0
5,2500,13.361615821644042,21.646200970223475,0,0,0,0.0
6,3000,6.862866638113579,28.358120866617668,0,0,0,0.0
7,3500,0.763375829803824,16.2423741838049,0,0,0,0.0
8,4000,28.174474883355316,11.436127130646373,0,0,0,0.0
9,4500,6.497981913918402,12.66349726748152,0,0,0,0.0
10,5000,0.8712236272460383,6.650749988191052,0,0,0,0.0
11,5500,13.136627809517162,14.87436724145552,0,0,0,0.0
12,6000,6.992533507727179,6.925996246229529,0,0,0,0.0
13,6500,8.693448437714567,0.6446911579772663,0,0,0,0.0
14,7000,25.127339269877186,16.693629679573004,0,0,0,0.0
15,7500,19.268830887973365,5.577187976841531,0,0,0,0.0
16,8000,29.776302365281953,25.798395863858698,0,0,0,0.0
17,8500,3.6266987941741924,9.980855560803873,0,0,0,0.0
18,9000,21.64453222749805,21.33575309085839,0,0,0,0.0
19,9500,24.90107079822981,20.109166992422132,0,0,0,0.0
20,10000,9.101055327987527,17.627418184306784,0,0,0,0.0
21,10500,26.474370024955732,25.385922552849383,0,0,0,0.0
22,11000,5.1902220473715275,16.46396284164459,0,0,0,0.0
23,11500,11.241090615049208,13.168848901336894,0,0,0,0.0
24,12000,15.628152528394356,11.797652848926782,0,0,0,0.0
25,12500,11.80799059133742,5.110475905670438,0,0,0,0.0
26,13000,15.067156753004493,29.462299126156026,0,0,0,0.0
27,13500,25.80869336761649,6.965283841890438,0,0,0,0.0
