count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,6.718212205620061,42.371686846861635,0,0,0,0.0
1,500,38.1887309488307,12.753451286971085,0,0,0,0.0
2,1000,24.771754354597046,22.474553239436908,0,0,0,0.0
3,1500,32.579648636138145,39.43616755677566,0,0,0,0.0
4,2000,4.692979338711744,1.4173738261003155,0,0,0,0.0
5,2500,38.1140041228971,0.10530266755553463,0,0,0,0.0
6,3000,22.269359702740072,36.07700161703913,0,0,0,0.0
7,3500,45.07137288057418,1.5294991516776768,0,0,0,0.0
8,4000,1.27229304967304,27.070623639674828,0,0,0,0.0
9,4500,46.95745813892553,19.06021188441062,0,0,0,0.0
10,5000,10.93905186688443,22.98017328688668,0,0,0,0.0
11,5500,41.87889878312864,27.82271613262167,0,0,0,0.0
12,6000,32.11471814662228,9.295313294735886,0,0,0,0.0
13,6500,49.627170608803254,42.99732643976449,0,0,0,0.0
14,7000,41.50178466371635,33.51527832070355,0,0,0,0.0
15,7500,44.123950041592884,42.30987092141564,0,0,0,0.0
16,8000,25.264191028980022,29.450112899127586,0,0,0,0.0
17,8500,39.87021237771514,20.715699965038713,0,0,0,0.0
18,9000,8.650370078952546,27.43993806940765,0,0,0,0.0
19,9500,18.735151025082015,21.948081502228156,0,0,0,0.0
20,10000,25.42132441249909,38.92213075000729,0,0,0,0.0
21,10500,24.48467602311291,1.4787481983453532,0,0,0,0.0
22,11000,49.1593858654837,29.65918651900288,0,0,0,0.0
23,11500,25.111927921674155,49.10383187692671,0,0,0,0.0
24,12000,43.01448894602748,11.608806403150728,0,0,0,0.0
25,12500,25.68858315938185,47.62336941341347,0,0,0,0.0
26,13000,13.463973872071062,27.399815473312444,0,0,0,0.0
27,13500,44.30897904130041,37.025170591659815,0,0,0,0.0
28,14000,28.067893238918952,21.30453398440751,0,0,0,0.0
29,14500,28.49996669381901,9.991971008857153,0,0,0,0.0
30,15000,30.62262323913628,22.90734000498622,0,0,0,0.0
31,15500,43.050443042666245,39.9219470288713,0,0,0,0.0
32,16000,12.764702004365297,42.0872416137048,0,0,0,0.0
33,16500,33.655676271935356,4.161706890194894,0,0,0,0.0
34,17000,8.407247311121413,13.645721840934005,0,0,0,0.0
35,17500,1.1817288815993532,19.327855238073493,0,0,0,0.0
36,18000,7.3230870199673,35.941773638089494,0,0,0,0.0
37,18500,11.029987401133829,48.77972589089417,0,0,0,0.0
38,19000,16.06229046725626,31.54739306356735,0,0,0,0.0
