count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,27.109962127909704,6.906791447719714,0,0,0,0.0
1,500,2.1099621279097036,23.573458114386376,0,0,0,0.0
2,1000,39.609962127909704,40.24012478105305,0,0,0,0.0
3,1500,8.359962127909704,45.795680336608605,0,0,0,0.0
4,2000,45.859962127909704,1.351235892164159,0,0,0,0.0
5,2500,20.859962127909704,18.017902558830823,0,0,0,0.0
6,3000,17.734962127909704,43.94382848475675,0,0,0,0.0
7,3500,11.484962127909704,32.83271737364565,0,0,0,0.0
8,4000,23.984962127909704,5.054939595867864,0,0,0,0.0
9,4500,25.547462127909704,21.721606262534525,0,0,0,0.0
10,5000,19.297462127909704,47.64753218846046,0,0,0,0.0
11,5500,16.172462127909704,5.672223546485148,0,0,0,0.0
12,6000,22.422462127909704,27.894445768707378,0,0,0,0.0
13,6500,27.891212127909704,44.56111243537404,0,0,0,0.0
14,7000,2.8912121279097036,0.11666799092959158,0,0,0,0.0
15,7500,12.266212127909704,7.524075398336998,0,0,0,0.0
16,8000,13.828712127909704,1.9685198427814434,0,0,0,0.0
17,8500,20.078712127909704,22.956174163769095,0,0,0,0.0
18,9000,29.453712127909704,39.62284083043577,0,0,0,0.0
19,9500,4.453712127909704,11.845063052657984,0,0,0,0.0
20,10000,16.953712127909704,45.17839638599133,0,0,0,0.0
21,10500,10.703712127909704,17.400618608213538,0,0,0,0.0
22,11000,14.219337127909704,32.21543342302836,0,0,0,0.0
23,11500,7.969337127909704,4.4376556452505795,0,0,0,0.0
24,12000,45.469337127909704,21.104322311917244,0,0,0,0.0
25,12500,17.344337127909704,13.696914904509836,0,0,0,0.0
26,13000,25.156837127909704,35.91913712673207,0,0,0,0.0
27,13500,0.1568371279097036,7.318314081464569,0,0,0,0.0
28,14000,12.656837127909704,40.65164741479791,0,0,0,0.0
29,14500,6.406837127909704,29.5405363036868,0,0,0,0.0
30,15000,18.906837127909704,1.7627585259090153,0,0,0,0.0
31,15500,15.781837127909704,27.688684451834945,0,0,0,0.0
32,16000,22.031837127909704,49.910906674057166,0,0,0,0.0
33,16500,46.250587127909704,14.725721488871976,0,0,0,0.0
34,17000,21.250587127909704,31.392388155538647,0,0,0,0.0
35,17500,5.625587127909704,3.614610377760868,0,0,0,0.0
36,18000,18.125587127909704,36.947943711094204,0,0,0,0.0
37,18500,11.875587127909704,22.750412846896666,0,0,0,0.0
38,19000,7.188087127909704,9.787449883933705,0,0,0,0.0
39,19500,16.563087127909704,4.231894328378152,0,0,0,0.0
40,20000,22.813087127909704,24.60226469874852,0,0,0,0.0
41,20500,14.805274627909704,46.82448692097074,0,0,0,0.0
42,21000,33.555274627909704,2.3800424765262993,0,0,0,0.0
43,21500,21.055274627909704,6.701030130847285,0,0,0,0.0
44,22000,42.930274627909704,12.25658568640284,0,0,0,0.0
45,22500,17.930274627909704,28.92325235306952,0,0,0,0.0
46,23000,11.680274627909704,1.1454745752917308,0,0,0,0.0
47,23500,16.367774627909704,41.88621531603247,0,0,0,0.0
48,24000,22.617774627909704,2.9973264271435833,0,0,0,0.0
49,24500,15.586524627909704,23.779219431258806,0,0,0,0.0
50,25000,9.336524627909704,12.668108320147695,0,0,0,0.0
51,25500,7.774024627909704,25.631071283110668,0,0,0,0.0
52,26000,23.399024627909704,39.21131819669091,0,0,0,0.0
53,26500,14.414649627909704,0.3224293078020196,0,0,0,0.0
54,27000,20.664649627909704,26.24835523372795,0,0,0,0.0
55,27500,12.852149627909704,29.95205893743165,0,0,0,0.0
