count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,11.802404486871726,5.15830171153579,0,0,0,0.0
1,500,19.80291213053405,7.748613540120513,0,0,0,0.0
2,1000,45.89775215438595,40.022617574790424,0,0,0,0.0
3,1500,38.25813012527192,11.096408784515882,0,0,0,0.0
4,2000,26.83400040874068,13.834132172072511,0,0,0,0.0
5,2500,10.720021628945824,46.37378157140302,0,0,0,0.0
6,3000,41.44600243892097,40.33261733511617,0,0,0,0.0
7,3500,40.02239192714831,9.671780900962002,0,0,0,0.0
8,4000,15.492497864976778,31.348780120656507,0,0,0,0.0
9,4500,36.5947354439359,42.73241789956736,0,0,0,0.0
10,5000,44.00253756805997,4.335912631746091,0,0,0,0.0
11,5500,30.29259418599399,33.585072825823666,0,0,0,0.0
12,6000,25.297688785520766,8.889508712039223,0,0,0,0.0
13,6500,46.729418194995404,43.274208509254166,0,0,0,0.0
14,7000,45.44351447073432,28.618340084294573,0,0,0,0.0
15,7500,25.41861876663758,20.6973021565866,0,0,0,0.0
16,8000,29.94562360949947,21.552150864665354,0,0,0,0.0
17,8500,40.62961593173103,2.1619234536124243,0,0,0,0.0
18,9000,2.316099950175632,31.31753727699517,0,0,0,0.0
19,9500,14.021660580810934,26.731089743971108,0,0,0,0.0
20,10000,23.56200430574965,17.1421632711078,0,0,0,0.0
21,10500,31.63324908955095,13.815241747984158,0,0,0,0.0
22,11000,17.7915377303676,37.34713404952313,0,0,0,0.0
23,11500,38.25811206631379,30.771603756434857,0,0,0,0.0
24,12000,11.870858491266295,16.553349768586735,0,0,0,0.0
25,12500,8.876984674827849,22.95093760850879,0,0,0,0.0
26,13000,44.796388955591134,47.73687991711725,0,0,0,0.0
27,13500,48.300337848406144,38.76197176125743,0,0,0,0.0
28,14000,20.521384053443775,47.16541836764907,0,0,0,0.0
29,14500,31.025523573176457,40.896390034912635,0,0,0,0.0
30,15000,2.2398596461062628,8.478352190997757,0,0,0,0.0
31,15500,49.087432476593825,21.197625963587242,0,0,0,0.0
32,16000,33.84135587909028,7.482026743336573,0,0,0,0.0
33,16500,12.452932566938157,49.88182635440452,0,0,0,0.0
34,17000,6.113662881720977,26.46207932118602,0,0,0,0.0
35,17500,38.68960626308089,20.466061551724437,0,0,0,0.0
36,18000,12.429298701672126,44.46502083086853,0,0,0,0.0
37,18500,41.552355965867555,24.92898597855497,0,0,0,0.0
38,19000,45.04760788864175,32.69867333430726,0,0,0,0.0
39,19500,39.54288613697606,37.23631428200873,0,0,0,0.0
40,20000,39.975232966504066,32.124696044265164,0,0,0,0.0
41,20500,40.74130856245352,26.40119463772997,0,0,0,0.0
42,21000,33.41759413155078,2.2271984796225164,0,0,0,0.0
43,21500,48.42674816751538,33.35949586939549,0,0,0,0.0
44,22000,31.75948950073729,28.460296791860184,0,0,0,0.0
45,22500,33.574089634522025,16.532155803750893,0,0,0,0.0
46,23000,23.575505955232245,26.320432290301593,0,0,0,0.0
47,23500,1.3196729417849884,1.7091574875365834,0,0,0,0.0
48,24000,29.72434204552936,24.441561311783737,0,0,0,0.0
49,24500,0.5275634292283782,41.88444813598417,0,0,0,0.0
50,25000,48.313930407188074,4.755983530429841,0,0,0,0.0
51,25500,38.82931189396954,3.345893557590424,0,0,0,0.0
52,26000,21.123222305689932,39.917443528134804,0,0,0,0.0
53,26500,8.368848402650258,43.714357600666816,0,0,0,0.0
54,27000,35.525585401321884,0.27810620073389636,0,0,0,0.0
55,27500,24.325334573619152,35.7793329659836,0,0,0,0.0
56,28000,33.83666763190902,30.476744066043604,0,0,0,0.0
57,28500,15.663628482850179,45.63952643765197,0,0,0,0.0
58,29000,8.983781311529754,32.71262957598775,0,0,0,0.0
59,29500,38.01259507451457,48.42366985469233,0,0,0,0.0
60,30000,33.76982580361,37.260083936963994,0,0,0,0.0
61,30500,20.30557054319918,29.951706244585534,0,0,0,0.0
62,31000,44.84373274811943,35.1794742871521,0,0,0,0.0
63,31500,15.483828398442718,11.51843024256568,0,0,0,0.0
64,32000,49.822458420650634,44.95088972257467,0,0,0,0.0
65,32500,20.01084592427492,20.033001888361913,0,0,0,0.0
66,33000,40.87456476432321,14.188563614446892,0,0,0,0.0
67,33500,9.194615445055298,27.009890026798494,0,0,0,0.0
68,34000,49.390942838257374,45.99820649154635,0,0,0,0.0
69,34500,7.436352194845675,11.917473029002124,0,0,0,0.0
70,35000,8.165980651195081,39.52211796559361,0,0,0,0.0
71,35500,47.964713178014584,13.116789616095748,0,0,0,0.0
72,36000,15.825919092425671,6.0885631556169715,0,0,0,0.0
73,36500,3.062834172963097,49.62727861230745,0,0,0,0.0
74,37000,32.75896810552471,47.63064650073424,0,0,0,0.0
75,37500,36.18532563766163,27.61769486806595,0,0,0,0.0
76,38000,43.739148560784,12.80352529691038,0,0,0,0.0
77,38500,19.566175914314716,34.107035138778286,0,0,0,0.0
78,39000,7.6256547442897284,7.8337017878764295,0,0,0,0.0
79,39500,18.97291553625098,42.375374277150016,0,0,0,0.0
80,40000,42.89819255556098,33.09751175009976,0,0,0,0.0
81,40500,41.708572239916606,44.581076218200806,0,0,0,0.0
82,41000,32.916894173464236,34.936498492300906,0,0,0,0.0
83,41500,48.925839323085924,41.334250504109036,0,0,0,0.0
84,42000,14.90631545257059,19.423006337951897,0,0,0,0.0
85,42500,14.93860019737811,34.53662406015231,0,0,0,0.0
86,43000,6.620076527045199,37.913941335967614,0,0,0,0.0
