count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,7.081442692123035,3.0949810269214737,0,0,0,0.0
1,500,11.88174727832043,4.649168124072308,0,0,0,0.0
2,1000,22.954878075163155,6.6578452707095295,0,0,0,0.0
3,1500,16.100400245244405,8.300479303243506,0,0,0,0.0
4,2000,5.179935878561067,3.1854987729459037,0,0,0,0.0
5,2500,6.432012977367495,27.82426894284181,0,0,0,0.0
6,3000,9.295498718986067,18.809268072393902,0,0,0,0.0
7,3500,21.95684126636154,25.639450739740415,0,0,0,0.0
8,4000,26.40152254083598,2.601547579047655,0,0,0,0.0
9,4500,15.17861327131246,5.333705227223534,0,0,0,0.0
10,5000,14.207636627554354,2.68038621796171,0,0,0,0.0
11,5500,27.266108682440592,17.171004050576745,0,0,0,0.0
12,6000,26.4695171963637,25.44132264670904,0,0,0,0.0
13,6500,15.251171259982549,12.41838129395196,0,0,0,0.0
14,7000,17.967374165699685,12.931290518799212,0,0,0,0.0
15,7500,4.839618183648255,9.15334789298217,0,0,0,0.0
16,8000,24.37776955903862,1.2971540721674546,0,0,0,0.0
17,8500,1.3896599701053791,18.790522366197102,0,0,0,0.0
18,9000,8.412996348486562,16.038653846382665,0,0,0,0.0
19,9500,29.91836622516337,5.867204829999462,0,0,0,0.0
20,10000,12.383839692219752,6.080118485171891,0,0,0,0.0
21,10500,18.979949453730573,8.289145048790495,0,0,0,0.0
22,11000,10.674922638220561,22.408280429713876,0,0,0,0.0
23,11500,22.954867239788275,18.462962253860915,0,0,0,0.0
24,12000,5.326190804896709,13.770562565105276,0,0,0,0.0
25,12500,26.87783337335468,28.642127950270353,0,0,0,0.0
26,13000,22.046338694217773,28.796027748388532,0,0,0,0.0
27,13500,0.5456257587992241,8.669894037025296,0,0,0,0.0
28,14000,28.980202709043688,23.257183056754453,0,0,0,0.0
29,14500,18.615314143905874,24.537834020947578,0,0,0,0.0
30,15000,11.44903904172994,28.854408672207146,0,0,0,0.0
31,15500,1.3439157876637575,5.087011314598654,0,0,0,0.0
32,16000,23.51237024464065,10.88172800776033,0,0,0,0.0
33,16500,8.710027092275563,2.9130663959667302,0,0,0,0.0
34,17000,29.452459485956293,12.718575578152345,0,0,0,0.0
35,17500,20.30481352745417,4.4892160460019435,0,0,0,0.0
36,18000,7.4717595401628945,29.92909581264271,0,0,0,0.0
37,18500,29.62972153729083,14.332858890691266,0,0,0,0.0
38,19000,7.255864986512254,12.318674659417269,0,0,0,0.0
39,19500,1.1060755444455506,12.636628846116833,0,0,0,0.0
40,20000,24.931413579520534,14.957391587132982,0,0,0,0.0
41,20500,7.271673722343995,6.24196479595801,0,0,0,0.0
42,21000,4.251053033399747,1.5382117534485795,0,0,0,0.0
43,21500,27.02856473318505,19.619204000584357,0,0,0,0.0
44,22000,26.992855655582012,27.737321145561836,0,0,0,0.0
45,22500,19.641965657784922,20.57879555250057,0,0,0,0.0
46,23000,28.688371739474782,2.231417043196301,0,0,0,0.0
47,23500,29.132648322004286,28.853214523463173,0,0,0,0.0
48,24000,20.050556478930467,1.3363190877735098,0,0,0,0.0
49,24500,29.056048900509225,20.015697521637293,0,0,0,0.0
50,25000,19.055693700442372,17.07617807511611,0,0,0,0.0
51,25500,6.556243925842622,0.09819080185783924,0,0,0,0.0
52,26000,27.670859804021376,0.3933083139380067,0,0,0,0.0
53,26500,24.296170272626586,23.48909192854567,0,0,0,0.0
54,27000,26.752500808769167,23.207215767578198,0,0,0,0.0
55,27500,0.791803765070993,1.02549449252195,0,0,0,0.0
56,28000,23.02738462665789,15.68958876394533,0,0,0,0.0
57,28500,24.82684427680105,2.55423030850321,0,0,0,0.0
58,29000,16.301360306241314,11.434740768079317,0,0,0,0.0
59,29500,7.0110178199511015,14.599560019852515,0,0,0,0.0
60,30000,3.433533739094896,18.6288519498006,0,0,0,0.0
61,30500,26.560286737803168,15.3742394595412,0,0,0,0.0
62,31000,13.018597531890748,25.73531867069777,0,0,0,0.0
63,31500,9.069164007101143,25.09325924784191,0,0,0,0.0
64,32000,14.59520074417149,21.46759977959016,0,0,0,0.0
65,32500,7.363235371822907,25.42710303368814,0,0,0,0.0
66,33000,14.010877486121608,27.342243917660213,0,0,0,0.0
67,33500,13.261964855746808,4.220027011266994,0,0,0,0.0
68,34000,2.4768033487247196,4.31814812318701,0,0,0,0.0
69,34500,24.270667796310203,5.330061231262896,0,0,0,0.0
70,35000,27.057398991180346,11.159644692574542,0,0,0,0.0
71,35500,18.624900851377404,2.804016413627851,0,0,0,0.0
72,36000,5.3902687869178525,19.62757774559265,0,0,0,0.0
73,36500,9.800175541927544,9.017404291767836,0,0,0,0.0
74,37000,17.525064197265518,14.857232643889098,0,0,0,0.0
75,37500,17.215934468623352,28.137347789905547,0,0,0,0.0
76,38000,9.08595193612009,27.834653486555663,0,0,0,0.0
77,38500,26.906239648871658,21.10768457229126,0,0,0,0.0
78,39000,9.29029703906563,6.911058145539409,0,0,0,0.0
79,39500,24.524738858593928,8.513138168668135,0,0,0,0.0
80,40000,12.346933317512521,0.3954993750043512,0,0,0,0.0
81,40500,20.79868098224727,18.442797174901088,0,0,0,0.0
82,41000,2.03149224628406,29.21370147877801,0,0,0,0.0
83,41500,2.7401797672131165,7.737073857364192,0,0,0,0.0
84,42000,4.461811316907404,7.150483817401274,0,0,0,0.0
85,42500,4.899588390717049,23.713270779356165,0,0,0,0.0
86,43000,2.9028777492392988,0.9524705147540169,0,0,0,0.0
87,43500,21.05949688829279,21.939792070358337,0,0,0,0.0
88,44000,19.65538086331482,28.578387900440543,0,0,0,0.0
89,44500,21.71119538259698,16.57061692083957,0,0,0,0.0
90,45000,11.739705548588828,20.46422108326697,0,0,0,0.0
91,45500,25.84788532568964,9.852662124543711,0,0,0,0.0
92,46000,11.60416626824161,12.692587892812826,0,0,0,0.0
93,46500,0.8415429171771494,26.299558433043824,0,0,0,0.0
94,47000,6.960546575026788,16.605759190457988,0,0,0,0.0
95,47500,25.01277264885363,17.616810095598034,0,0,0,0.0
96,48000,27.352117528793187,9.154444395853613,0,0,0,0.0
97,48500,19.40545517917861,26.9148703098471,0,0,0,0.0
