count,start_x,start_y,goal_x,goal_y
1,13.855644286504052,14.730929676871057,40.627254550348994,4.6090486430689515
2,30.25386394273285,35.80369692133811,10.284679381860204,2.807406297733183
3,14.502741371257411,32.31855345014221,28.420937283036253,7.458132859346395
4,48.04959094293376,33.57447431538764,20.154166911503715,9.280403174515573
5,17.941946145459426,25.146783701420173,44.35676239629545,38.10679515653867
6,16.594481482419482,45.39057126683954,23.995166294272693,34.09846556146103
7,6.375434296018026,5.227783269083621,10.963224365175817,43.44203583799019
8,26.207587682626105,29.18316220643029,42.9474154814163,21.57578032924579
9,44.406695135662346,30.176530000160557,41.36025274546168,24.509316822322482
10,34.73107568220044,16.71704739002776,26.510386701759252,10.699930808149999
11,6.060359364905005,1.9968482550904865,44.67285619112288,41.028051317846426
12,19.8378327785195,47.81413030550149,29.86443453818741,37.632458610103825
13,20.908439446969325,9.71733982913268,9.503542255819392,8.984141236454464
14,30.433353882701027,5.624146908662334,2.1463139041476493,40.92092874865937
15,24.847258037761044,30.497738387504523,37.535023366117684,28.2533161438792
16,31.085750210181786,24.92558072511069,47.92004087410217,11.209646452662998
17,46.09874062198735,38.547826750985514,1.6567533474495553,40.649965842855956
18,6.528535643379862,2.920521922983167,48.74950116726965,21.952270977660696
19,16.606418364088356,2.506886667712991,20.055844524291373,18.040678106585105
20,26.541986894651117,0.43778054514768483,8.349855976488382,10.389433730092255
21,30.89465909269633,14.09108052737962,45.24930186478519,47.235515909940624
22,4.061077191638572,10.348921423073714,28.45763569708827,37.866520432427
23,4.283411049353683,9.160362398563198,23.307736922607106,32.87016633241277
24,44.94384932909172,42.585702745381276,48.495315206046776,30.221168186934396
25,41.10227357935788,26.8970604872242,39.57237266472735,19.998947044870235
26,27.763324963390332,14.279495482269652,6.291777177003081,0.26144974077091204
27,11.114097235859564,12.738038670835085,6.880153171475967,47.52533593671937
28,46.90990291222316,12.093287512718582,32.224689115949495,17.749552145017095
29,23.949433544913894,28.940486501610913,31.531622639845743,34.05126194487103
30,44.36509324403459,11.926208124471474,8.603295254903014,19.244468089968542
31,48.30543622903938,13.224323848591723,15.493481636102173,32.008410906993134
32,47.28793017363092,7.62714001855609,26.27393313833521,33.305632933151145
33,36.88107733101601,43.33066815510947,6.596233100665195,9.69742641176789
34,4.364799114310191,40.74073833697844,39.41747029376312,35.76796090812012
35,45.17923930641224,13.353793176845928,35.80942526389794,11.73867466019818
36,14.91419319718739,23.98833212893808,44.37244633534413,12.03193073653855
37,23.869910432267638,17.502203369128043,10.40481504277188,23.313527974203197
38,9.98089030472434,39.25549458609437,30.967034893706526,13.978293130454269
39,48.32423022411327,17.023360216576762,14.030738511418397,0.6817116432691002
40,44.42489931780704,46.96830514509991,9.428503577159246,7.63173209151927
41,22.142493137504182,29.385332607171968,49.093429124462965,47.315195316936304
42,49.0386960742547,12.137842832994819,30.19489013540477,21.46224963727641
43,12.39211531531004,3.3086976762504428,9.355849480124284,17.668910170636078
44,5.445980496061205,7.491291539187438,3.3448898044295468,30.626793913762036
45,25.05159639498563,12.039041603975772,26.68092607031405,20.90257050035545
46,33.11469796990276,45.80462467699889,18.297121038446434,31.71677888579667
47,9.859956309859626,15.137995407424793,41.055740073236386,22.500511709678275
48,14.609350388665247,20.639403472316026,16.841528409309948,8.999492105643757
49,15.738680278461612,2.8725711466136343,32.958469610471134,10.749552166373265
50,18.081424975612926,41.604155143533035,3.6209048360415537,25.688147013988992
51,17.896485147449248,24.236831527363407,23.589473814367366,11.704575265616521
52,9.198698589726432,6.049584355655899,40.609823240434274,33.750486696292334
53,19.564647276335833,19.295132844076765,36.47217306079025,29.698265705866845
54,45.558492953251594,45.15522102789352,24.54089534966888,32.40196080908669
55,27.56839687775043,15.308837845938157,23.15238707697609,35.44185931518128
56,27.95665990298142,31.092284486081958,40.62162361269593,45.065254347164675
57,40.74509568030128,16.917102168251777,19.005242724087978,12.022449095624626
58,3.880368164907429,23.235614299320826,42.38361680950183,37.77593962847232
59,5.633959473212435,35.869240697975656,6.396723338550939,42.74452978909618
60,21.13754727215934,38.33009402569217,3.7284309290419455,26.75255291396065
61,33.97415988138855,6.450863502192741,15.90861642329403,18.003740480353663
62,31.197815838053977,6.480934691904073,10.135689477496896,38.385726331869606
63,14.843489522117494,34.022312049181416,43.55614448395233,9.995181383801151
64,32.47652142142396,33.52976947600032,37.4320501088154,43.27041463712532
65,45.77982023780227,12.623890183609237,9.121268466023228,44.02631438204107
66,40.19275951458444,47.44330055661298,42.096101209173746,25.42433185186744
67,19.377854630689782,48.54288359275023,36.84091103812892,30.929959934935056
68,12.63740980659073,8.48509534526947,29.404479601923796,10.05699490502165
69,27.658717551079015,46.643699073989396,43.034167029386076,12.116191290915335
70,45.56635954890042,19.674846817249623,49.625140089717775,15.151450378238536
71,36.899390176505946,30.47929667433021,28.463461323409746,9.747924782001784
72,37.303450860220394,1.3211313567262977,3.538028552906624,32.297729164541884
73,43.904172144011596,21.60332793753791,31.42654564533421,12.71075294566444
74,32.57200485422762,4.720410894543447,10.536899621832243,40.73256673608792
75,19.22295872168138,12.850019319563792,2.3113830889425353,33.189935277920966
76,28.811684894405303,41.28339422071281,9.404395479798627,36.966659920487224
77,41.249440558147825,40.48602729211978,37.33969902996696,21.78057992011476
78,3.4783735594241367,31.67414455578956,2.4263527681058426,4.311458268032392
79,21.001887775621952,6.023244585099945,9.618852424624865,39.213721104625044
80,21.681388894496948,34.77378605605679,36.62846048119489,13.820468557747931
81,40.375144028572784,18.2975512290127,10.907268981049155,25.478298895064977
82,33.34859186765669,4.178058951762099,33.02770146692315,38.89113334474675
83,3.1271379433109305,0.857955380637782,44.389805404198036,43.97974401485428
84,20.880437765486754,25.53780814372806,23.993330030057088,16.519950402275924
85,45.98690152947332,25.350305209076158,24.188179028768104,28.098701659280646
86,5.820691928020549,39.86777452697111,16.743219842643178,14.215549268918366
87,34.72463336191444,47.723479945766414,45.99350751602263,29.641532981734702
88,4.844684051099638,7.688580859790088,8.121776099909814,22.44885654074436
89,45.27962666755267,5.607067320151289,8.511120644613055,10.479552729302023
90,28.945393084398084,21.18514795731292,21.446682428405232,7.207002414820151
91,41.11448437014215,23.597617439050953,43.122292979745154,1.5808825697009814
92,41.93952720630006,34.01925102218222,26.41812858592978,8.006235911745227
93,34.25027957684972,44.00670207303121,29.82839099776003,15.477934485192236
94,39.069595557152,23.917392534508576,42.434886223494956,34.14417723286481
95,12.903188044992866,28.89424150643219,46.51595537272973,39.57608528642492
96,8.218964556067778,10.879807320336653,1.2847822034594185,46.13463367732055
97,9.62880726504141,40.96091732967654,25.96663309454319,2.9039101886975724
98,11.424329727937003,12.732813661185904,26.107847561250715,3.3680411877182586
99,48.31911501572362,33.19538604268082,22.548217465477734,7.245643404509235
100,35.72982098708433,37.84793876139804,43.02808421490912,23.0820751256096
