count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,27.11973660877543,26.877046102628217,0,0,0,0.0
1,500,0.8697366087754299,16.877046102628217,0,0,0,0.0
2,1000,8.36973660877543,23.54371276929488,0,0,0,0.0
3,1500,23.36973660877543,13.543712769294869,0,0,0,0.0
4,2000,6.49473660877543,3.543712769294871,0,0,0,0.0
5,2500,21.49473660877543,21.321490547072663,0,0,0,0.0
6,3000,28.99473660877543,1.3214905470726497,0,0,0,0.0
7,3500,25.24473660877543,24.654823880405992,0,0,0,0.0
8,4000,20.55723660877543,4.654823880405981,0,0,0,0.0
9,4500,13.05723660877543,22.43260165818377,0,0,0,0.0
10,5000,1.80723660877543,2.43260165818376,0,0,0,0.0
11,5500,16.80723660877543,29.09926832485044,0,0,0,0.0
12,6000,9.30723660877543,19.099268324850442,0,0,0,0.0
13,6500,7.43223660877543,25.765934991517103,0,0,0,0.0
14,7000,14.93223660877543,5.765934991517093,0,0,0,0.0
15,7500,29.93223660877543,20.58074980633192,0,0,0,0.0
16,8000,18.68223660877543,0.5807498063319085,0,0,0,0.0
17,8500,11.18223660877543,27.247416472998587,0,0,0,0.0
18,9000,26.18223660877543,17.24741647299859,0,0,0,0.0
19,9500,4.15098660877543,7.247416472998574,0,0,0,0.0
20,10000,15.40098660877543,11.691860917443016,0,0,0,0.0
21,10500,22.90098660877543,28.358527584109698,0,0,0,0.0
22,11000,21.02598660877543,8.358527584109684,0,0,0,0.0
23,11500,13.52598660877543,25.025194250776362,0,0,0,0.0
24,12000,28.52598660877543,15.025194250776364,0,0,0,0.0
25,12500,2.2759866087754297,5.025194250776352,0,0,0,0.0
26,13000,17.27598660877543,22.802972028554144,0,0,0,0.0
27,13500,24.77598660877543,2.80297202855413,0,0,0,0.0
28,14000,5.08848660877543,29.469638695220805,0,0,0,0.0
29,14500,20.08848660877543,19.46963869522081,0,0,0,0.0
30,15000,12.58848660877543,9.469638695220794,0,0,0,0.0
31,15500,16.33848660877543,6.136305361887463,0,0,0,0.0
32,16000,8.83848660877543,20.95112017670229,0,0,0,0.0
33,16500,14.46348660877543,17.617786843368958,0,0,0,0.0
34,17000,29.46348660877543,7.617786843368942,0,0,0,0.0
35,17500,3.2134866087754297,24.284453510035622,0,0,0,0.0
36,18000,10.71348660877543,4.284453510035611,0,0,0,0.0
37,18500,11.88536160877543,28.728897954480065,0,0,0,0.0
38,19000,26.88536160877543,18.728897954480068,0,0,0,0.0
