count, time, proximity_num, proximity_id, proximity_duration, proximity_velocity, proximity_theta, proximity_phi, proximity_distance, 
57, 28500,18,554,0.000000,0.000000,3.059000,0.017000,8.377001,555,0.000000,0.000000,0.829000,0.052000,6.396999,556,0.000000,0.000000,2.698000,0.017000,10.503000,558,0.000000,0.000000,-0.238000,0.123000,10.472000,559,0.000000,0.000000,1.201000,-0.122000,4.567000,560,0.000000,0.000000,0.246000,0.053000,12.421000,561,0.000000,0.000000,0.328000,0.122000,11.684001,562,0.000000,0.000000,3.138000,0.258000,7.819000,563,0.000000,0.000000,-2.711000,0.258000,7.536000,564,0.000000,0.000000,-2.482000,0.052000,5.673000,565,0.000000,0.000000,-2.209000,0.087000,5.036000,566,0.000000,0.000000,-2.166000,0.226000,4.864000,567,0.000000,0.000000,-0.446000,-0.053000,11.782000,568,0.000000,0.000000,-3.110000,-0.087000,9.838002,569,0.000000,0.000000,0.707000,-0.122000,7.250000,570,0.000000,0.000000,-1.502007,0.000000,3.882218,571,0.000000,0.000000,-2.500000,0.156000,5.265000,572,0.000000,0.000000,1.870000,-0.192000,3.625000, 
58, 29000,0, 
59, 29500,0, 
60, 30000,0, 
61, 30500,0, 
62, 31000,0, 
63, 31500,0, 
64, 32000,0, 
65, 32500,0, 
66, 33000,0, 
67, 33500,0, 
68, 34000,0, 
69, 34500,0, 
70, 35000,0, 
71, 35500,0, 
72, 36000,0, 
73, 36500,0, 
74, 37000,0, 
75, 37500,0, 
76, 38000,0, 
77, 38500,0, 
78, 39000,0, 
79, 39500,0, 
80, 40000,0, 
81, 40500,19,1005,0.000000,0.000000,2.959000,0.052000,8.942005,1006,0.000000,0.000000,-2.732000,0.017000,10.769003,1007,0.000000,0.000000,3.131000,0.017000,9.356003,1008,0.000000,0.000000,1.112000,0.018000,5.154002,1009,0.000000,0.000000,-3.131000,0.017000,9.378003,1010,0.000000,0.000000,2.798000,0.017000,9.569003,1011,0.000000,0.000000,-1.696000,0.157000,8.535000,992,1.000000,0.026000,-1.639000,0.017000,9.925003,1012,0.000000,0.000000,1.470000,-0.017000,3.495003,1013,0.000000,0.000000,-0.838000,0.088000,13.692002,1014,0.000000,0.000000,-1.571000,-0.017000,9.908000,1015,0.000000,0.000000,-1.286000,-0.228000,3.172000,1016,0.000000,0.000000,-1.011106,0.000000,3.886690,1017,0.000000,0.000000,2.027000,-0.121000,6.691000,1018,0.000000,0.000000,3.116000,-0.087000,9.360003,1019,0.000000,0.000000,2.981000,-0.087000,8.830000,1020,0.000000,0.000000,-3.138000,-0.086000,9.399003,1021,0.000000,0.000000,-2.222000,-0.052000,15.755000,1022,0.000000,0.000000,1.764000,0.087000,5.116001, 
82, 41000,0, 
83, 41500,0, 
84, 42000,0, 
85, 42500,0, 
86, 43000,0, 
87, 43500,0, 
88, 44000,0, 
89, 44500,0, 
90, 45000,0, 
91, 45500,0, 
92, 46000,0, 
93, 46500,0, 
94, 47000,0, 
95, 47500,0, 
96, 48000,0, 
97, 48500,0, 
98, 49000,0, 
99, 49500,0, 
100, 50000,0, 
101, 50500,0, 
102, 51000,0, 
103, 51500,0, 
104, 52000,0, 
105, 52500,0, 
106, 53000,0, 
107, 53500,0, 
108, 54000,26,1055,24.000000,0.028000,2.514000,-0.017000,2.574000,1473,0.000000,0.000000,0.562000,0.160000,6.678998,1474,0.000000,0.000000,-0.864000,-0.053000,8.399997,1475,0.000000,0.000000,-1.236000,0.157000,8.469001,1476,0.000000,0.000000,-0.717000,-0.053000,7.464999,1477,0.000000,0.000000,-1.218000,0.018000,1.794000,1478,0.000000,0.000000,-1.460000,-0.087000,4.228000,1479,0.000000,0.000000,3.135000,-0.017000,19.896999,1480,0.000000,0.000000,-0.423000,0.053000,8.634998,1482,0.000000,0.000000,-0.261000,0.018000,6.647999,1483,0.000000,0.000000,-2.009000,-0.226000,3.306000,1484,0.000000,0.000000,0.609000,0.089000,6.606999,1485,0.000000,0.000000,1.760000,0.087000,5.174000,1486,0.000000,0.000000,-2.153000,-0.191000,3.946000,1487,0.000000,0.000000,-0.770000,-0.198000,2.956000,1488,0.000000,0.000000,-0.287000,-0.053000,6.609999,1489,0.000000,0.000000,2.027000,0.017000,5.458000,1490,0.000000,0.000000,0.839000,-0.123000,7.245000,1491,0.000000,0.000000,0.453000,-0.088000,9.799995,1492,0.000000,0.000000,0.671000,-0.124000,7.230999,1493,0.000000,0.000000,-0.866000,0.018000,8.436000,1494,0.000000,0.000000,-1.084000,0.053000,8.349000,1495,0.000000,0.000000,-1.897000,0.052000,11.473996,1496,0.000000,0.000000,2.995000,0.052000,10.166998,1497,0.000000,0.000000,0.564000,-0.053000,7.713000,1499,0.000000,0.000000,-2.635000,-0.017000,19.752998, 
109, 54500,0, 
110, 55000,0, 
111, 55500,0, 
112, 56000,0, 
113, 56500,0, 
114, 57000,11,1483,6.000000,0.037000,-2.280000,-0.225000,2.884000,1598,0.000000,0.000000,-2.952000,0.121000,12.078001,1599,0.000000,0.000000,0.568000,-0.159000,4.929998,1600,0.000000,0.000000,1.220000,0.122000,5.231001,1601,0.000000,0.000000,-0.927000,0.159000,7.578000,1602,0.000000,0.000000,1.570000,-0.017000,7.898000,1603,0.000000,0.000000,-0.670000,-0.053000,8.985000,1604,0.000000,0.000000,2.661000,-0.156000,3.854000,1605,0.000000,0.000000,-1.818000,-0.087000,8.667998,1606,0.000000,0.000000,-1.802000,-0.225000,3.142000,1607,0.000000,0.000000,-2.976000,0.052000,12.170000, 
115, 57500,0, 
116, 58000,0, 
117, 58500,0, 
118, 59000,0, 
119, 59500,0, 
120, 60000,0, 
121, 60500,0, 
122, 61000,0, 
123, 61500,0, 
124, 62000,0, 
125, 62500,0, 
126, 63000,11,1760,0.000000,0.000000,-2.071353,0.000000,2.256387,1761,0.000000,0.000000,-2.941000,-0.086000,9.002001,1762,0.000000,0.000000,1.591000,-0.262000,2.517999,1763,0.000000,0.000000,0.387000,0.093000,2.332998,1764,0.000000,0.000000,-0.856883,0.000000,2.002357,1765,0.000000,0.000000,-0.943000,-0.018000,7.847001,1766,0.000000,0.000000,-0.697000,-0.018000,7.279000,1767,0.000000,0.000000,1.314000,-0.227000,2.524001,1768,0.000000,0.000000,0.831000,0.017000,2.821000,1769,0.000000,0.000000,2.397000,0.156000,3.706000,1770,0.000000,0.000000,-2.263000,-0.017000,23.961000, 
127, 63500,0, 
128, 64000,0, 
129, 64500,0, 
130, 65000,0, 
131, 65500,0, 
132, 66000,0, 
133, 66500,0, 
134, 67000,0, 
135, 67500,14,1905,0.000000,0.000000,3.002000,0.017000,3.816000,1906,0.000000,0.000000,1.363000,0.089000,1.243000,1907,0.000000,0.000000,2.107000,0.259000,1.193000,1908,0.000000,0.000000,-0.611000,-0.018000,4.629002,1909,0.000000,0.000000,2.819000,0.155000,9.317997,1910,0.000000,0.000000,3.133000,-0.017000,12.760000,1911,0.000000,0.000000,0.953000,0.236000,1.225001,1912,0.000000,0.000000,2.505001,0.259000,1.513999,1913,0.000000,0.000000,-0.982000,0.158000,5.561001,1914,0.000000,0.000000,0.825001,-0.088000,1.553001,1915,0.000000,0.000000,0.481000,0.245000,1.621000,1916,0.000000,0.000000,-1.545000,-0.018000,1.873001,1917,0.000000,0.000000,2.783000,0.017000,9.307999,1918,0.000000,0.000000,-1.545000,-0.123000,1.875002, 
136, 68000,0, 
137, 68500,0, 
138, 69000,0, 
139, 69500,0, 
140, 70000,0, 
141, 70500,18,1971,2.000000,0.012000,-2.677000,-0.052000,2.939999,2003,0.000000,0.000000,2.734001,0.151000,2.348000,1993,1.000000,0.032000,0.251000,0.262000,2.852000,1863,9.000000,0.040000,-1.624000,0.262000,2.606000,2004,0.000000,0.000000,1.924000,0.190000,0.753001,2005,0.000000,0.000000,-3.135000,0.087000,15.074000,2006,0.000000,0.000000,-2.431000,-0.052000,2.778001,2007,0.000000,0.000000,-3.018000,0.087000,15.211000,1881,8.000000,0.024000,-1.405000,-0.052000,4.526999,2008,0.000000,0.000000,0.298000,0.018000,2.718000,2009,0.000000,0.000000,-2.888000,-0.052000,14.484997,2010,0.000000,0.000000,-1.567000,-0.122000,4.448000,2011,0.000000,0.000000,-0.649000,0.229000,5.181999,2012,0.000000,0.000000,-0.733000,0.229000,4.914000,2013,0.000000,0.000000,-2.007000,0.155000,4.162998,2014,0.000000,0.000000,3.141000,0.087000,15.078000,2015,0.000000,0.000000,-2.619000,-0.258000,3.059000,2016,0.000000,0.000000,-1.934000,-0.017000,25.924999, 
142, 71000,0, 
143, 71500,0, 
144, 72000,0, 
145, 72500,0, 
146, 73000,0, 
147, 73500,0, 
148, 74000,0, 
149, 74500,0, 
150, 75000,21,2154,0.000000,0.000000,1.641000,0.261000,1.190999,2155,0.000000,0.000000,-2.030000,0.086000,2.731000,2156,0.000000,0.000000,2.540000,0.252000,2.353998,2157,0.000000,0.000000,1.112001,-0.123000,1.183001,2158,0.000000,0.000000,0.022000,-0.018000,8.758994,2159,0.000000,0.000000,-0.800000,0.195000,3.458998,2160,0.000000,0.000000,-0.149000,-0.124000,5.580998,2162,0.000000,0.000000,-1.668000,-0.261000,3.469001,2163,0.000000,0.000000,2.369999,0.258000,1.670000,2164,0.000000,0.000000,0.168000,0.231000,8.719000,2166,0.000000,0.000000,1.733000,-0.259000,1.224998,2167,0.000000,0.000000,0.112000,0.124000,10.626997,2168,0.000000,0.000000,0.912000,0.090000,1.693999,2169,0.000000,0.000000,2.962000,-0.154000,5.785997,2170,0.000000,0.000000,-1.139000,-0.193000,4.449001,2171,0.000000,0.000000,-3.017000,-0.086000,9.175994,2172,0.000000,0.000000,2.956000,0.052000,2.987997,2173,0.000000,0.000000,1.551000,-0.053000,1.209001,2174,0.000000,0.000000,-2.162000,-0.155000,5.244000,2175,0.000000,0.000000,-2.545000,-0.189000,2.576999,2176,0.000000,0.000000,-2.322000,0.260000,4.256001, 
151, 75500,0, 
152, 76000,0, 
153, 76500,0, 
154, 77000,0, 
155, 77500,0, 
156, 78000,0, 
157, 78500,0, 
158, 79000,0, 
159, 79500,16,2303,0.000000,0.000000,2.540000,-0.052000,2.474000,2304,0.000000,0.000000,2.208000,0.087000,2.419001,2305,0.000000,0.000000,2.378000,-0.121000,2.993999,2306,0.000000,0.000000,2.690000,0.220000,3.387998,2307,0.000000,0.000000,1.351000,0.018000,3.903999,2308,0.000000,0.000000,0.624000,-0.125000,5.698999,2309,0.000000,0.000000,2.485000,0.260000,2.686001,2310,0.000000,0.000000,-2.649000,0.224000,2.654997,2311,0.000000,0.000000,-0.069000,0.194000,7.207000,2312,0.000000,0.000000,-2.572000,-0.189000,2.606000,2313,0.000000,0.000000,-2.001000,-0.017000,2.819000,2314,0.000000,0.000000,-2.939000,0.154000,6.704997,2315,0.000000,0.000000,2.960000,-0.087000,10.026999,2316,0.000000,0.000000,1.946000,-0.017000,4.439998,2317,0.000000,0.000000,2.771000,0.017000,3.615999,2319,0.000000,0.000000,-0.179000,-0.018000,5.603000, 
160, 80000,0, 
161, 80500,0, 
162, 81000,0, 
163, 81500,0, 
164, 82000,0, 
165, 82500,0, 
166, 83000,0, 
167, 83500,0, 
168, 84000,0, 
169, 84500,0, 
170, 85000,0, 
171, 85500,15,2488,0.000000,0.000000,2.895000,0.017000,6.160000,2489,0.000000,0.000000,0.692000,-0.018000,2.497999,2490,0.000000,0.000000,-0.640000,-0.018000,5.658000,2491,0.000000,0.000000,-2.833000,0.052000,9.299002,2493,0.000000,0.000000,-0.734000,-0.230000,3.818000,2494,0.000000,0.000000,-0.444000,0.163000,3.336000,2495,0.000000,0.000000,-0.862000,-0.230000,3.810000,2496,0.000000,0.000000,-2.118000,-0.153000,2.558000,2497,0.000000,0.000000,0.151000,0.090000,5.746000,2498,0.000000,0.000000,1.705000,0.087000,5.442999,2499,0.000000,0.000000,0.160000,-0.054000,5.712000,2500,0.000000,0.000000,1.857000,0.087000,5.616998,2501,0.000000,0.000000,3.043000,0.258000,7.097999,2502,0.000000,0.000000,-1.003000,-0.231000,3.820000,2503,0.000000,0.000000,-2.679000,-0.189000,3.115000, 
172, 86000,0, 
173, 86500,0, 
174, 87000,19,2528,0.000000,0.000000,2.981000,0.017000,7.306000,2529,0.000000,0.000000,-1.490000,-0.017000,4.443999,2530,0.000000,0.000000,1.008000,-0.123000,4.576002,2531,0.000000,0.000000,-0.703000,-0.018000,4.826001,2532,0.000000,0.000000,0.274000,-0.157000,4.644000,2533,0.000000,0.000000,3.067000,0.017000,7.266000,2534,0.000000,0.000000,-2.316000,-0.119000,3.200000,2535,0.000000,0.000000,3.062000,0.189000,7.350000,2536,0.000000,0.000000,2.425000,-0.017000,5.125000,2537,0.000000,0.000000,-2.571000,-0.254000,3.095001,2538,0.000000,0.000000,-1.016000,-0.229000,3.583000,2539,0.000000,0.000000,-2.706000,0.086000,3.140000,2540,0.000000,0.000000,-0.288000,-0.088000,9.781004,2541,0.000000,0.000000,-0.319000,0.089000,5.062000,2542,0.000000,0.000000,-1.309000,-0.228000,3.773001,2543,0.000000,0.000000,1.154000,0.227000,1.835000,2544,0.000000,0.000000,1.139000,-0.018000,1.836002,2545,0.000000,0.000000,0.392000,0.053000,7.051001,2546,0.000000,0.000000,-0.420000,0.229000,6.515000, 
175, 87500,0, 
176, 88000,0, 
177, 88500,0, 
178, 89000,0, 
179, 89500,0, 
180, 90000,0, 
181, 90500,0, 
182, 91000,0, 
183, 91500,16,2660,1.000000,0.038000,2.544000,0.255000,3.078001,2665,0.000000,0.000000,1.977000,0.121000,2.710001,2666,0.000000,0.000000,0.258000,0.159000,11.786999,2667,0.000000,0.000000,-3.014000,0.086000,10.472997,2668,0.000000,0.000000,-3.013000,0.017000,10.492994,2669,0.000000,0.000000,0.190000,0.122000,11.882000,2670,0.000000,0.000000,-1.756000,-0.260000,2.442001,2671,0.000000,0.000000,2.433000,0.017000,5.403001,2672,0.000000,0.000000,1.872000,-0.087000,4.655998,2673,0.000000,0.000000,-2.271000,-0.256000,3.361000,2675,0.000000,0.000000,-2.668000,0.224000,2.827000,2676,0.000000,0.000000,0.095000,-0.017000,22.681997,2677,0.000000,0.000000,2.776000,-0.122000,7.047000,2678,0.000000,0.000000,2.688000,0.225000,3.389999,2679,0.000000,0.000000,-2.492000,-0.255000,3.438000,2680,0.000000,0.000000,3.059000,0.017000,11.640999, 
184, 92000,0, 
185, 92500,0, 
186, 93000,0, 
187, 93500,0, 
188, 94000,0, 
189, 94500,13,2756,0.000000,0.000000,2.544000,0.260000,3.482000,2757,0.000000,0.000000,2.321000,0.087000,3.962002,2702,4.000000,0.025000,-1.445000,-0.052000,3.112998,2758,0.000000,0.000000,0.205000,0.052000,3.456000,2759,0.000000,0.000000,2.433000,-0.017000,7.040001,2761,0.000000,0.000000,-3.013000,-0.017000,5.590000,2762,0.000000,0.000000,-1.333000,-0.018000,3.117002,2763,0.000000,0.000000,2.981000,0.017000,12.792997,2748,1.000000,0.020000,1.664000,-0.052000,5.420997,2764,0.000000,0.000000,1.967000,0.261000,2.224000,2765,0.000000,0.000000,2.838000,0.257000,5.474000,2766,0.000000,0.000000,1.619000,-0.157000,5.363000,2767,0.000000,0.000000,1.813000,-0.087000,5.130999, 
190, 95000,0, 
191, 95500,0, 
192, 96000,0, 
193, 96500,0, 
194, 97000,0, 
195, 97500,0, 
196, 98000,0, 
197, 98500,0, 
198, 99000,10,2869,0.000000,0.000000,2.784000,0.261000,5.287000,2842,2.000000,0.022000,-2.515000,-0.052000,2.951000,2871,0.000000,0.000000,1.301000,0.017000,3.854000,2873,0.000000,0.000000,2.975000,-0.017000,16.086006,2874,0.000000,0.000000,-1.494983,0.000000,1.821704,2875,0.000000,0.000000,-0.530000,-0.018000,8.564002,2876,0.000000,0.000000,0.980000,-0.227000,1.432000,2877,0.000000,0.000000,-2.483000,-0.155000,3.061999,2878,0.000000,0.000000,-2.457000,-0.259000,3.037000,2880,0.000000,0.000000,0.058000,0.194000,8.046999, 
199, 99500,0, 
200, 100000,0, 
201, 100500,0, 
202, 101000,0, 
203, 101500,0, 
204, 102000,14,2960,0.000000,0.000000,1.831001,-0.257000,1.274999,2961,0.000000,0.000000,-0.455000,0.018000,5.217999,2962,0.000000,0.000000,2.491001,0.017000,2.407000,2963,0.000000,0.000000,-3.140000,0.156000,11.469005,2964,0.000000,0.000000,-1.808000,0.052000,3.669000,2965,0.000000,0.000000,0.169000,-0.087000,8.908000,2966,0.000000,0.000000,-0.863000,-0.230000,3.582998,2967,0.000000,0.000000,-0.140000,-0.122000,7.268002,2969,0.000000,0.000000,1.483000,0.122000,5.347002,2970,0.000000,0.000000,1.371000,0.228000,5.161999,2971,0.000000,0.000000,1.627999,-0.261000,1.313001,2972,0.000000,0.000000,-0.207000,-0.087000,8.564000,2973,0.000000,0.000000,1.584000,0.227000,5.018999,2974,0.000000,0.000000,-2.558000,-0.253000,2.911000, 
205, 102500,0, 
206, 103000,0, 
207, 103500,0, 
208, 104000,0, 
209, 104500,0, 
210, 105000,0, 
211, 105500,0, 
212, 106000,0, 
213, 106500,12,3101,0.000000,0.000000,-0.952000,0.018000,7.661000,3102,0.000000,0.000000,-0.098000,0.088000,11.021001,3103,0.000000,0.000000,-0.382000,0.088000,11.278001,3104,0.000000,0.000000,-1.529000,0.192000,4.397001,3105,0.000000,0.000000,2.330000,0.190000,6.017998,3106,0.000000,0.000000,1.511999,0.087000,1.584002,3107,0.000000,0.000000,-1.022000,0.162000,2.703000,3108,0.000000,0.000000,-3.044000,0.086000,11.342999,3109,0.000000,0.000000,-1.583000,-0.262000,2.710000,3110,0.000000,0.000000,2.501000,0.261000,5.964000,3111,0.000000,0.000000,-1.566000,0.052000,10.246997,3112,0.000000,0.000000,-3.041000,-0.052000,11.124994, 
214, 107000,0, 
215, 107500,0, 
216, 108000,0, 
217, 108500,0, 
218, 109000,0, 
219, 109500,15,3182,0.000000,0.000000,0.111000,0.017000,3.611998,3184,0.000000,0.000000,-0.315000,0.018000,9.094000,3139,4.000000,0.022000,-2.116000,-0.256000,2.680001,3185,0.000000,0.000000,3.115999,-0.259000,3.287999,3170,2.000000,0.020000,2.644000,0.190000,7.529997,3186,0.000000,0.000000,-3.117000,0.017000,4.862999,3187,0.000000,0.000000,2.218000,-0.257000,3.078001,3188,0.000000,0.000000,2.197000,0.086000,2.949998,3189,0.000000,0.000000,1.529000,-0.122000,3.513000,3190,0.000000,0.000000,1.714000,-0.262000,3.380000,3192,0.000000,0.000000,2.769000,-0.260000,3.283999,3193,0.000000,0.000000,1.720000,0.017000,8.355996,3194,0.000000,0.000000,1.269000,0.017000,8.300000,3195,0.000000,0.000000,1.393000,-0.017000,7.975002,3197,0.000000,0.000000,-1.726000,0.190000,2.214000, 
220, 110000,0, 
221, 110500,0, 
222, 111000,0, 
223, 111500,0, 
224, 112000,0, 
225, 112500,0, 
226, 113000,0, 
227, 113500,0, 
228, 114000,20,3041,19.000000,0.029000,-2.446000,-0.052000,2.668999,3354,0.000000,0.000000,-3.027000,-0.187000,4.545999,3355,0.000000,0.000000,2.736000,0.261000,6.266997,3356,0.000000,0.000000,-0.848000,-0.123000,7.017000,3357,0.000000,0.000000,2.556534,0.000000,5.155128,3358,0.000000,0.000000,0.475000,0.192000,10.418997,3359,0.000000,0.000000,-2.312000,0.017000,1.904999,3360,0.000000,0.000000,-1.637000,0.052000,6.474000,3361,0.000000,0.000000,2.823000,-0.121000,7.195998,3362,0.000000,0.000000,0.952000,0.088000,3.964999,3363,0.000000,0.000000,0.257000,-0.091000,3.456000,3364,0.000000,0.000000,-0.225000,-0.053000,13.939000,3365,0.000000,0.000000,2.890000,0.051000,4.902999,3366,0.000000,0.000000,-0.521000,0.018000,8.599000,3367,0.000000,0.000000,3.141000,0.087000,5.053000,3368,0.000000,0.000000,-1.143000,0.018000,5.290000,3369,0.000000,0.000000,-2.929000,0.087000,5.339000,3370,0.000000,0.000000,-2.918000,0.017000,5.523000,3371,0.000000,0.000000,-2.922000,-0.187000,4.624001,3373,0.000000,0.000000,0.275999,-0.199000,3.709001, 
229, 114500,0, 
230, 115000,0, 
231, 115500,0, 
232, 116000,0, 
233, 116500,0, 
234, 117000,18,3041,25.000000,0.041000,-2.629000,-0.052000,2.772000,3458,0.000000,0.000000,-1.992000,0.017000,2.905000,3442,1.000000,0.046000,-2.810000,-0.156000,5.723002,3444,1.000000,0.034000,-1.673000,-0.261000,3.227001,3460,0.000000,0.000000,-3.026000,0.052000,7.059998,3461,0.000000,0.000000,0.299000,0.018000,5.666000,3462,0.000000,0.000000,1.579000,0.262000,6.460003,3463,0.000000,0.000000,-1.331000,-0.228000,3.533003,3464,0.000000,0.000000,-1.571000,-0.262000,3.223001,3465,0.000000,0.000000,-0.735000,-0.123000,6.653000,3466,0.000000,0.000000,-1.481000,0.227000,6.881001,3467,0.000000,0.000000,-1.326000,0.052000,7.123000,3468,0.000000,0.000000,3.115000,-0.087000,9.806998,3469,0.000000,0.000000,-0.579000,-0.088000,9.446000,3470,0.000000,0.000000,0.271000,0.194000,8.785000,3471,0.000000,0.000000,-1.602000,0.017000,6.435001,3473,0.000000,0.000000,-2.611000,0.189000,2.893000,3474,0.000000,0.000000,-2.600000,-0.189000,2.871002, 
235, 117500,0, 
236, 118000,0, 
237, 118500,0, 
238, 119000,0, 
239, 119500,0, 
240, 120000,0, 
241, 120500,0, 
242, 121000,0, 
243, 121500,0, 
244, 122000,0, 
245, 122500,0, 
246, 123000,0, 
247, 123500,0, 
248, 124000,0, 
249, 124500,0, 
250, 125000,0, 
251, 125500,0, 
252, 126000,0, 
253, 126500,0, 
254, 127000,0, 
255, 127500,0, 
256, 128000,0, 
257, 128500,0, 
258, 129000,0, 
259, 129500,0, 
260, 130000,0, 
261, 130500,0, 
262, 131000,0, 
263, 131500,0, 
264, 132000,0, 
265, 132500,0, 
266, 133000,0, 
267, 133500,12,4003,0.000000,0.000000,1.508000,-0.157000,3.170999,4004,0.000000,0.000000,2.280000,0.226000,4.350000,4005,0.000000,0.000000,-3.021000,0.017000,3.563000,4007,0.000000,0.000000,-2.440000,0.258000,6.891000,4008,0.000000,0.000000,2.524000,-0.120000,6.001998,4009,0.000000,0.000000,1.562000,0.157000,6.358000,3976,2.000000,0.019000,0.385000,0.054000,3.873000,4010,0.000000,0.000000,-1.836000,0.157000,8.158000,4011,0.000000,0.000000,1.072000,0.053000,8.051997,4012,0.000000,0.000000,-1.391276,0.000000,2.225790,4013,0.000000,0.000000,-0.068000,-0.017000,34.266998,4014,0.000000,0.000000,1.336000,-0.157000,3.196999, 
268, 134000,0, 
269, 134500,0, 
270, 135000,0, 
271, 135500,0, 
272, 136000,0, 
273, 136500,22,3874,14.000000,0.046000,-2.623000,0.017000,3.267000,4093,0.000000,0.000000,-1.522000,-0.122000,1.993002,4094,0.000000,0.000000,2.517000,0.261000,5.413002,4095,0.000000,0.000000,1.816000,-0.017000,3.554000,4096,0.000000,0.000000,-1.623000,-0.122000,2.002002,4086,1.000000,0.014000,1.603000,-0.087000,3.543998,4097,0.000000,0.000000,1.038000,-0.159000,3.795001,4098,0.000000,0.000000,-0.923000,0.053000,4.381001,4100,0.000000,0.000000,2.600000,-0.086000,5.910003,4101,0.000000,0.000000,1.712000,-0.087000,3.589999,4102,0.000000,0.000000,0.646000,-0.198000,3.884000,4103,0.000000,0.000000,-2.624001,-0.086000,3.293001,4104,0.000000,0.000000,-0.445000,-0.088000,9.478000,4105,0.000000,0.000000,2.056000,0.157000,3.885998,4106,0.000000,0.000000,-0.366000,0.018000,12.434003,4108,0.000000,0.000000,0.570000,-0.162000,3.915000,4109,0.000000,0.000000,-0.727000,-0.123000,6.827000,4110,0.000000,0.000000,-0.577000,0.053000,13.871000,4112,0.000000,0.000000,2.847000,-0.086000,9.685001,4113,0.000000,0.000000,2.744000,0.017000,9.668002,4114,0.000000,0.000000,2.945000,-0.052000,13.559000,4115,0.000000,0.000000,-2.396000,0.225000,8.205000, 
274, 137000,0, 
275, 137500,0, 
276, 138000,0, 
277, 138500,0, 
278, 139000,0, 
279, 139500,0, 
280, 140000,0, 
281, 140500,0, 
282, 141000,0, 
283, 141500,0, 
284, 142000,0, 
285, 142500,0, 
286, 143000,0, 
287, 143500,0, 
288, 144000,0, 
289, 144500,0, 
290, 145000,0, 
291, 145500,0, 
292, 146000,0, 
293, 146500,0, 
294, 147000,0, 
295, 147500,0, 
296, 148000,0, 
297, 148500,0, 
298, 149000,0, 
299, 149500,0, 
300, 150000,10,4602,0.000000,0.000000,0.713000,-0.017000,5.038002,4568,3.000000,0.040000,1.298000,-0.018000,5.025000,4603,0.000000,0.000000,-1.945000,-0.226000,3.795000,4604,0.000000,0.000000,1.163000,-0.122000,4.797000,4605,0.000000,0.000000,0.718000,0.196000,4.782000,4607,0.000000,0.000000,0.087000,0.194000,5.997001,4608,0.000000,0.000000,-0.986974,0.000000,5.015377,4610,0.000000,0.000000,2.824000,0.087000,13.274001,4612,0.000000,0.000000,-2.631291,0.000000,4.978504,4613,0.000000,0.000000,3.119000,0.017000,9.885003, 
301, 150500,0, 
302, 151000,0, 
303, 151500,0, 
304, 152000,0, 
305, 152500,0, 
306, 153000,0, 
307, 153500,0, 
308, 154000,0, 
309, 154500,0, 
310, 155000,0, 
311, 155500,0, 
312, 156000,0, 
313, 156500,0, 
314, 157000,0, 
315, 157500,0, 
316, 158000,0, 
317, 158500,0, 
