count,time,location_odometry_pos_x,location_odometry_pos_y,location_odometry_pos_z,location_odometry_roll,location_odometry_pitch,location_odometry_yaw
0,0,27.189936710027347,3.2019156812010943,0,0,0,0.0
1,500,4.689936710027347,13.20191568120109,0,0,0,0.0
2,1000,19.689936710027347,26.535249014534433,0,0,0,0.0
3,1500,8.439936710027347,6.535249014534428,0,0,0,0.0
4,2000,23.439936710027347,16.535249014534433,0,0,0,0.0
5,2500,0.939936710027347,29.868582347867765,0,0,0,0.0
6,3000,15.939936710027347,9.868582347867758,0,0,0,0.0
7,3500,14.064936710027347,19.86858234786777,0,0,0,0.0
8,4000,6.564936710027347,0.9796934589788726,0,0,0,0.0
9,4500,21.564936710027347,10.979693458978868,0,0,0,0.0
10,5000,10.314936710027347,24.313026792312208,0,0,0,0.0
11,5500,17.814936710027347,27.646360125645543,0,0,0,0.0
12,6000,26.252436710027347,17.646360125645547,0,0,0,0.0
13,6500,3.752436710027347,22.09080457008999,0,0,0,0.0
14,7000,18.752436710027347,2.090804570089983,0,0,0,0.0
15,7500,7.502436710027347,12.090804570089979,0,0,0,0.0
16,8000,22.502436710027347,25.42413790342332,0,0,0,0.0
17,8500,13.127436710027347,28.757471236756654,0,0,0,0.0
18,9000,5.627436710027347,18.757471236756654,0,0,0,0.0
19,9500,20.627436710027347,22.83154531083073,0,0,0,0.0
20,10000,16.877436710027347,6.164878644164058,0,0,0,0.0
21,10500,12.658686710027347,16.164878644164062,0,0,0,0.0
22,11000,27.658686710027347,29.498211977497395,0,0,0,0.0
23,11500,5.158686710027347,9.498211977497387,0,0,0,0.0
24,12000,20.158686710027347,19.498211977497395,0,0,0,0.0
25,12500,23.908686710027347,0.6093230886085018,0,0,0,0.0
26,13000,1.408686710027347,10.609323088608498,0,0,0,0.0
27,13500,14.533686710027347,3.9426564219418356,0,0,0,0.0
28,14000,29.533686710027347,13.94265642194183,0,0,0,0.0
29,14500,7.033686710027347,27.275989755275177,0,0,0,0.0
30,15000,22.033686710027347,7.275989755275169,0,0,0,0.0
31,15500,25.783686710027347,21.720434199719623,0,0,0,0.0
32,16000,3.283686710027347,1.7204341997196133,0,0,0,0.0
33,16500,22.971186710027347,18.387100866386287,0,0,0,0.0
34,17000,0.471186710027347,22.46117494046036,0,0,0,0.0
35,17500,15.471186710027347,2.4611749404603533,0,0,0,0.0
36,18000,13.596186710027347,12.46117494046035,0,0,0,0.0
37,18500,28.596186710027347,25.79450827379369,0,0,0,0.0
38,19000,9.846186710027347,29.127841607127024,0,0,0,0.0
39,19500,24.846186710027347,9.127841607127017,0,0,0,0.0
40,20000,2.346186710027347,19.127841607127028,0,0,0,0.0
41,20500,19.924311710027347,3.5722860515714645,0,0,0,0.0
42,21000,16.174311710027347,16.905619384904806,0,0,0,0.0
43,21500,29.299311710027347,1.3500638293492428,0,0,0,0.0
44,22000,10.549311710027347,4.683397162682576,0,0,0,0.0
45,22500,25.549311710027347,14.68339716268257,0,0,0,0.0
46,23000,18.986811710027347,13.325372471324549,0,0,0,0.0
47,23500,28.361811710027347,19.992039137991224,0,0,0,0.0
48,24000,9.611811710027347,11.103150249102326,0,0,0,0.0
49,24500,24.611811710027347,24.436483582435667,0,0,0,0.0
50,25000,2.111811710027347,4.436483582435662,0,0,0,0.0
51,25500,17.111811710027347,14.43648358243566,0,0,0,0.0
52,26000,27.893061710027347,7.769816915768993,0,0,0,0.0
53,26500,9.143061710027347,2.21426136021344,0,0,0,0.0
54,27000,1.643061710027347,25.547594693546774,0,0,0,0.0
55,27500,4.455561710027347,29.62166876762085,0,0,0,0.0
56,28000,19.455561710027347,9.621668767620845,0,0,0,0.0
57,28500,0.705561710027347,0.7327798787319586,0,0,0,0.0
58,29000,13.830561710027347,24.066113212065297,0,0,0,0.0
59,29500,4.807124210027347,5.177224323176403,0,0,0,0.0
60,30000,23.557124210027347,8.510557656509734,0,0,0,0.0
61,30500,16.057124210027347,22.584631730583816,0,0,0,0.0
62,31000,10.432124210027347,15.91796506391715,0,0,0,0.0
63,31500,7.619624210027347,3.6957428416949214,0,0,0,0.0
64,32000,15.119624210027347,7.029076175028255,0,0,0,0.0
65,32500,28.244624210027347,21.473520619472705,0,0,0,0.0
66,33000,20.744624210027347,11.473520619472696,0,0,0,0.0
67,33500,1.994624210027347,14.80685395280603,0,0,0,0.0
68,34000,29.650874210027347,9.7451255577443,0,0,0,0.0
69,34500,22.150874210027347,20.85623666885542,0,0,0,0.0
70,35000,4.338374210027347,7.522903335522079,0,0,0,0.0
71,35500,8.088374210027347,21.967347779966534,0,0,0,0.0
72,36000,15.588374210027347,25.300681113299863,0,0,0,0.0
73,36500,9.963374210027347,18.6340144466332,0,0,0,0.0
74,37000,2.463374210027347,2.708088520707267,0,0,0,0.0
75,37500,17.463374210027347,12.708088520707264,0,0,0,0.0
76,38000,27.541499210027347,6.041421854040601,0,0,0,0.0
77,38500,5.041499210027347,16.041421854040607,0,0,0,0.0
78,39000,14.416499210027347,10.48586629848504,0,0,0,0.0
79,39500,21.916499210027347,13.819199631818375,0,0,0,0.0
80,40000,3.166499210027347,17.15253296515172,0,0,0,0.0
81,40500,22.853999210027347,28.26364407626283,0,0,0,0.0
82,41000,5.978999210027347,12.337718150336894,0,0,0,0.0
83,41500,24.728999210027347,15.671051483670237,0,0,0,0.0
84,42000,5.510249210027347,0.1154959281146748,0,0,0,0.0
85,42500,24.260249210027347,3.4488292614480076,0,0,0,0.0
86,43000,16.760249210027347,26.782162594781347,0,0,0,0.0
87,43500,6.447749210027347,9.786277821118786,0,0,0,0.0
88,44000,19.748530460027347,7.564055598896563,0,0,0,0.0
89,44500,8.498530460027347,17.564055598896573,0,0,0,0.0
90,45000,6.623530460027347,15.341833376674352,0,0,0,0.0
91,45500,25.373530460027347,18.675166710007684,0,0,0,0.0
92,46000,11.311030460027347,12.749240784081747,0,0,0,0.0
93,46500,26.311030460027347,26.08257411741509,0,0,0,0.0
94,47000,18.811030460027347,16.08257411741509,0,0,0,0.0
95,47500,1.936030460027347,7.193685228526197,0,0,0,0.0
96,48000,12.717280460027347,21.63812967297065,0,0,0,0.0
97,48500,5.217280460027347,11.638129672970637,0,0,0,0.0
98,49000,23.029780460027347,23.489981524822497,0,0,0,0.0
99,49500,12.482905460027347,14.6010926359336,0,0,0,0.0
100,50000,18.107905460027347,11.020845722353354,0,0,0,0.0
101,50500,5.920405460027347,5.465290166797802,0,0,0,0.0
102,51000,5.451655460027347,26.206030907538544,0,0,0,0.0
103,51500,8.264155460027347,25.094919796427433,0,0,0,0.0
104,52000,17.639155460027347,15.835660537168177,0,0,0,0.0
105,52500,23.615717960027347,10.280104981612613,0,0,0,0.0
106,53000,16.115717960027347,3.6134383149459506,0,0,0,0.0
107,53500,6.740717960027347,6.946771648279284,0,0,0,0.0
108,54000,10.490717960027347,21.391216092723734,0,0,0,0.0
109,54500,1.584467960027347,17.440598808773117,0,0,0,0.0
110,55000,22.209467960027347,5.218376586550889,0,0,0,0.0
111,55500,17.521967960027347,27.070228438402747,0,0,0,0.0
112,56000,23.850092960027347,24.848006216180522,0,0,0,0.0
113,56500,29.475092960027347,8.181339549513847,0,0,0,0.0
114,57000,6.975092960027347,18.181339549513858,0,0,0,0.0
115,57500,7.912592960027347,20.03319140136571,0,0,0,0.0
116,58000,2.287592960027347,1.144302512476815,0,0,0,0.0
117,58500,5.568842960027347,14.477635845810143,0,0,0,0.0
118,59000,20.568842960027347,27.810969179143484,0,0,0,0.0
119,59500,3.693842960027347,19.82743008449328,0,0,0,0.0
120,60000,8.381342960027347,14.271874528937715,0,0,0,0.0
121,60500,6.506342960027347,12.049652306715494,0,0,0,0.0
122,61000,9.406733585027347,22.42002267708587,0,0,0,0.0
123,61500,24.406733585027347,2.4200226770858677,0,0,0,0.0
124,62000,10.812983585027347,6.864467121530313,0,0,0,0.0
125,62500,11.750483585027347,11.308911565974752,0,0,0,0.0
126,63000,19.953608585027347,24.395331319061178,0,0,0,0.0
127,63500,23.703608585027347,14.395331319061173,0,0,0,0.0
128,64000,14.328608585027347,17.728664652394514,0,0,0,0.0
129,64500,25.578608585027347,5.506442430172288,0,0,0,0.0
130,65000,24.641108585027347,10.69162761535747,0,0,0,0.0
131,65500,10.109858585027347,26.987923911653773,0,0,0,0.0
132,66000,25.109858585027347,6.98792391165377,0,0,0,0.0
133,66500,20.773921085027347,1.9261955165920408,0,0,0,0.0
134,67000,14.680171085027347,16.000269590666118,0,0,0,0.0
135,67500,15.617671085027347,11.555825146221666,0,0,0,0.0
136,68000,3.195796085027347,6.741010331406856,0,0,0,0.0
137,68500,26.633296085027347,1.1854547758513005,0,0,0,0.0
138,69000,6.008296085027347,3.1744808389514367,0,0,0,0.0
139,69500,2.258296085027347,16.507814172284775,0,0,0,0.0
140,70000,14.914546085027347,27.618925283395885,0,0,0,0.0
141,70500,18.664546085027347,5.39670306117366,0,0,0,0.0
142,71000,12.102046085027347,15.396703061173666,0,0,0,0.0
143,71500,9.465327335027347,3.5448512093218074,0,0,0,0.0
144,72000,24.465327335027347,13.544851209321804,0,0,0,0.0
