count,start_x,start_y,goal_x,goal_y
1,3.213055929940796,7.045912773331985,24.13490628111817,17.22914714521221
2,3.4609598393071983,12.834612356882802,14.714466702923174,4.773335363464903
3,22.18495953962139,3.4149803377995127,12.146891296489658,15.300080643961568
4,13.298775316868044,17.365862701264152,22.28028671178444,28.260229382958887
5,0.7526010546510045,28.76719268432421,9.43302423868419,9.321553941111299
6,26.77888927919809,17.31763352614755,14.488134170129191,22.864473477725117
7,1.5962259635545464,20.909162137768554,20.019259599018078,27.528862022944047
8,21.822075235440636,6.512350748730396,24.971411841117373,19.45509397694217
9,20.671183173821177,24.244408130903647,13.238692432789332,22.43480839501058
10,26.39207426157772,3.0802458291158277,25.552661552087848,11.678750119546569
11,14.732961987236731,4.378087119702049,26.177453518788944,8.183029295403365
12,17.133972127860048,11.84767542981383,18.627912895700938,5.861399631856319
13,5.979880827522112,22.085537667278242,22.70086158723594,16.78141819880207
14,28.902769406584966,18.45374508267907,18.451746855401517,28.681637038906622
15,23.718537837038795,23.35514386819411,2.2905095186276263,10.952170599873797
16,3.1910006184790682,5.769647480446427,6.961601605865958,25.38159281542527
17,4.414815651933722,8.813552307849326,6.9563458561841065,16.13285525290532
18,21.348287354657366,1.593019735199358,20.585968512503584,10.922552189977912
19,23.340580913028788,11.671008724362077,1.2820704859306011,15.62472049955545
20,6.709165476837407,21.92032843358729,12.072896751915252,11.282032747770462
21,10.907978746618749,10.325092230115416,16.693614006028085,27.232923159297478
22,17.166492414283518,21.998547008494224,28.399415617583216,24.89428157625479
23,24.686426533235753,7.545553621072839,8.361009409939811,16.916281210424323
24,10.002674270565233,18.305245305884945,17.73642794997818,3.1415499689966087
25,13.64345415812341,11.558667255028391,12.53764298459187,19.68197753658962
26,10.440355979192145,5.878487945586523,27.952247635721157,7.25485426465103
27,5.008574307944086,8.316302057622437,10.64113811239142,6.701081590836913
28,16.388657041131246,27.69015333009647,4.393294383543386,12.304964813167302
29,20.24312874548768,26.150397814210535,29.939039950529917,4.298543440024069
30,16.417345314894447,26.0467686037609,2.259400241733797,17.40993287937205
31,5.7934680165315875,22.703867540136876,28.12139439107022,15.935457695326674
32,0.9711790000705689,1.9577036396222474,12.862399523502368,25.047275130910773
33,7.631098549583112,19.793757992441734,12.558520629830452,7.881700460313308
34,15.80347638612575,4.780198375489385,13.680880979761465,25.798035585585435
35,17.22484056634493,28.512289332021815,0.742612078980466,10.099423517487727
36,23.192804018175103,20.295424568605394,17.1096750353435,19.634691387019984
37,26.332161953757932,20.218773658424514,16.707680817328114,16.64845128121371
38,20.19107400267437,9.61424340647839,20.280485183419827,18.197671623766652
39,23.68573758681066,14.223376932072389,1.4986557620859027,15.895160544867755
40,25.78420749389342,18.93515069279523,19.521444362336858,11.59092306369244
41,11.133676683214706,21.26128595912983,2.9829342723460104,25.6115096684625
42,26.328039979986755,28.442371697869604,4.675675436098311,3.4652694812984732
43,26.846446871707748,11.890996481998139,8.613241539877901,11.333383544103913
44,19.990135652324625,4.825076379083661,14.951644543009749,19.525818612644894
45,21.781360386203886,0.42476274599495734,24.416211599283827,12.865651674462073
46,13.449953902957665,16.64527819478019,6.91097920872996,16.066054777199028
47,4.646514558057042,18.48842190848612,22.288028593147295,13.366871204992373
48,19.379537557840926,19.787309762890143,11.032851044878285,19.290599064939613
49,17.59042252475409,20.626706029608783,15.667369186151202,9.98338256858939
50,13.409116937084464,27.263408668522178,6.192359191673068,4.436123927262635
51,1.0643360884701927,25.1900624254941,29.61291881492322,7.035784257339274
52,24.699204922195285,6.246643816030058,26.376159679627456,13.743523557468745
53,18.53127614734528,16.606057777291795,27.79945524046476,26.863485402356016
54,1.3377386102275741,19.62327547008313,10.262454792792836,4.071549278039982
55,4.785667323610633,23.503873221000458,28.750984647412018,15.403298767649632
56,24.954038769317165,22.082089948349093,26.077048176686723,14.602421170092953
57,16.661302995281844,6.825267533061348,6.178881661282257,29.359234862897328
58,1.016223757398037,20.435815957567208,26.45563399726221,6.886617437049149
59,2.128146613185111,11.835603576850035,10.355631384347713,13.673870826165848
60,13.204864614307503,27.840256914926655,4.197623778414485,27.899234576522485
61,2.0464453236245053,27.728619087291616,10.444566058512557,21.502471832189016
62,0.7994764391154501,13.251816011240694,20.523950285156687,18.590334551036523
63,24.28384758238537,4.587114165541367,1.5489590324693732,24.703908501411068
64,12.878063629788231,7.319198723256568,7.212897164372963,19.25656538231347
65,2.107627318326762,7.271298859835982,9.594290139593925,7.685220107519026
66,22.06887051705243,17.532134934104256,27.137101802462283,20.7326047101919
67,9.317674103613946,9.62375621231524,4.312194426608962,7.214960023486668
